Tag,Placas,No.Economico,Clase,Tipo de tag,Estatus,Saldo,Modificado por
IMDM20436273..,M73ACD,15028,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436272..,M40ACD,15027,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436271..,L51ACD,15005,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436270..,249YXK,13137,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436269..,477ZZT,14204,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436268..,707YWX,13020,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436267..,882YXK,13186,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436266..,841ZWX,14089,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436265..,481ZXG,14194,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436264..,474ZJB,14002,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436263..,506YTN,13003,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436262..,425ZZT,14203,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436261..,280ZWC,14189,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436260..,817YXK,13161,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436259..,938YFN,12061,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436258..,592ZXG,14198,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436253..,972ZMV,14088,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436252..,914ZMV,14080,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436251..,750YXK,13066,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436250..,137YXK,13064,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436249..,238ZMV,14176,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436248..,806YXK,13005,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436247..,DG-ML-01,ML01,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436246..,327YFX,12097,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436245..,664ZMV,14016,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436244..,626YXK,13094,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436243..,883ZSM,11025,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436242..,753YXK,13165,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436241..,114YXK,13083,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436240..,881ZXG,14201,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436239..,943ZMV,14073,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436238..,912ZMV,14072,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436237..,238ZBE,12096,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436236..,771ZXX,14134,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436235..,350YFX,12122,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436234..,371YFX,12114,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436233..,985ZEL,13063,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436232..,366YFX,12116,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436231..,974YFN,12086,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436230..,822ZMV,14085,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436229..,394YFX,12126,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436228..,463ZMV,14086,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436227..,209YGN,12128,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436226..,199YXK,13004,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436225..,903YFN,12050,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436224..,991YFN,12023,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436223..,359ZMV,14094,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436222..,430ZMV,14093,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436221..,281ZMV,14092,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436220..,493ZMV,14091,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436219..,954ZMV,14090,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436211..,624YXA,13106,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20436210..,732YXA,13105,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20411740..,875YXK,13104,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20411739..,468ZDE,13215,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20411738..,842YWX,13097,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20411732..,444YXK,13101,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20411731..,336YXK,13100,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20411730..,790ZMV,14082,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20411729..,128YXK,13130,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20411728..,238ZMV,14176,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20411727..,911ZMV,14175,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20411726..,253ZXA,14171,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20411724..,141ZMV,14164,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20411717..,765ZMV,14161,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20411716..,378ZEL,13217,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20411714..,982YXK,13110,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20406775..,485ZMV,14174,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20406770..,754ZMV,14172,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20406769..,484ZMV,14165,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20406767..,L01ADY,14104,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20406766..,324ZMV,14168,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20406765..,280ZMV,14167,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20406763..,664ZMU,14141,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20375826..,681ZXG,14196,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20375822..,254ZMV,14149,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20375821..,994ZMV,14108,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20359000..,398ZMV,14079,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20358999..,249ZMV,14078,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20358998..,152ZMV,14077,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20358997..,599ZCN,13180,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20358996..,877YWX,13111,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20358995..,217YNT,12167,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20358994..,332YFX,12121,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20358993..,375YFX,12117,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20358992..,977YFN,12107,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20358991..,389YFX,12105,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20358901..,320YFX,12094,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20358900..,587ZMV,14097,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20358899..,589ZMV,14096,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20358898..,972YXK,13184,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20358897..,331YGN,12148,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20358896..,332YGN,12145,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20358895..,381YFX,12132,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20358894..,270YGN,12081,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20358893..,624ZMU,14142,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20358892..,253ZMV,14116,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20358891..,773ZVW,14102,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20358890..,348YXA,13129,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20358889..,272YXK,13096,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20358888..,2B3BU,14178,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20358887..,268YXK,13095,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20358886..,H37ACX,13173,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20358885..,817YXK,13161,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20358884..,391YXK,13119,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20358883..,301YXK,13107,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20358882..,326YWX,13022,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20358881..,300YFX,12131,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20358880..,884YXK,13140,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20358879..,847YXK,13139,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20358878..,164YXK,13138,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20358877..,249YXK,13137,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20358876..,325YFX,12099,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20358875..,337YFX,12084,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20358874..,DG-ML-01,ML01,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20358873..,453YWX,13032,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20358872..,814ZMU,14147,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20358871..,818ZMU,14034,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20358870..,914ZDE,13214,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20358774..,598ZCN,13207,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20352329..,219ZCN,13205,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20348949..,511ZCN,13204,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20348947..,V53UZ,13191,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20348946..,497YXK,13051,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20348945..,185YXK,13050,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20348944..,V93NS,13011,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20348942..,333YFX,12130,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20348935..,933YFN,12039,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20348929..,956YFN,12017,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20348928..,509ZMV,14163,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20348914..,338ZMV,14162,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20348899..,778ZMV,14132,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20348896..,689ZAT,13195,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20348895..,807ZAT,13194,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20348871..,781ZSN,11108,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20348863..,702ZSN,11024,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20348852..,182ZWF,14193,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20348851..,474ZSD,14187,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20348850..,209ZMV,14131,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20348849..,841ZWX,14089,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20348848..,194ZMV,14087,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20348847..,601ZJB,14004,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20348846..,459ZAR,13193,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20348845..,864ZAR,13192,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20348844..,605YXK,13177,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20348833..,315YXT,13170,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20348832..,989YXK,13113,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20348831..,316YXK,13099,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20348828..,404YXK,13057,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20348827..,551YXK,13052,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20348826..,239YXK,13048,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20348825..,974YXA,13033,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20348818..,450YXK,13018,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20348813..,226YNT,12170,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20348812..,353YFX,12154,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20348811..,799YGN,12142,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20348810..,901YFN,12079,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20348809..,930YFN,12074,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20348808..,330YFX,12071,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20348807..,992YFN,12060,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20348806..,959YFN,12035,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20348805..,308YFX,12030,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20348804..,313YFX,12029,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20332982..,328YFX,12018,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20332980..,559ZSM,10055,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20332976..,1910CK,10045,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20332975..,950ZMU,14145,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20332974..,917ZMV,14144,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20332973..,784ZMU,14138,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20332970..,253YXK,13114,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20332966..,162YXK,13093,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20332965..,360YXK,13090,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20332831..,324YXK,13089,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20332827..,935YXK,13086,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20332825..,665YXK,13084,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20332824..,862YXK,13059,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20332821..,783YXK,13054,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20332759..,359YXK,13053,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20322143..,844YWW,13042,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20322142..,304YFX,12002,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20322141..,215ZSM,11023,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20322139..,874ZMU,14139,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20322138..,497ZAT,13196,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20322137..,274YXK,13087,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20322136..,287YXK,13055,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20322135..,282YNT,12168,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20322133..,979YFN,12078,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20322132..,397YFX,12003,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20322131..,280ZWC,14189,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20322130..,1B9BU,14184,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20322129..,2B7BU,14180,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20322128..,635ZMU,14027,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20322127..,358ZMV,14020,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20322126..,664ZMV,14016,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20319999..,244ZLD,14008,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20281320..,576YWX,13102,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20281310..,401YTN,12181,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20281309..,752YGN,12141,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20281308..,929YFN,12001,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20281307..,3B4PJ,14197,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20281306..,751ZMU,14028,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20281305..,422ZMV,14010,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20281304..,622ZDE,13208,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20281303..,V79NP,13012,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20281302..,379YFX,12111,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20281301..,927YFN,12058,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20275535..,944YFN,12046,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226654..,957YFN    ,12069       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226653..,922YFN    ,12068       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226652..,941YFN    ,12076       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226651..,918YFN    ,12080       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226650..,390YFX    ,12077       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226649..,409XWZ    ,11090       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226648..,GNP       ,GNP         ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226647..,332YGN    ,12145       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226646..,339YFX    ,12129       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226645..,381YFX    ,12132       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226644..,331YGN    ,12148       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226643..,270YGN    ,12081       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226642..,303XWZ    ,11077       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226641..,GNP       ,GNP         ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226640..,GNP       ,GNP         ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226639..,737XUB    ,11033       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226638..,959YFN    ,12035       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226637..,358XWZ    ,11080       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226636..,V93NS     ,13011       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226635..,961YFN    ,12008       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226634..,964YFN    ,12054       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226633..,322XWZ    ,11085       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226632..,331YFX    ,12150       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226631..,GNP       ,GNP         ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226630..,569XUB    ,11030       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226629..,582XUB    ,11034       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226628..,989YFN    ,12025       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226627..,923YFN    ,12041       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226626..,184XWZ    ,11081       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226625..,173XWZ    ,11075       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226624..,GNP       ,GNP         ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226623..,8816U     ,08212       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226622..,985YFN    ,12031       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226621..,496XWZ    ,11096       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226620..,308YFX    ,12030       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226619..,807XTC    ,11001       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226618..,207XWZ    ,11084       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226617..,310XWZ    ,11079       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226616..,319YFX    ,12012       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226615..,318XWZ    ,11101       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226614..,GNP       ,GNP         ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226613..,2551CL    ,12157       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226612..,993YFN    ,12043       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226611..,349YFX    ,12151       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226610..,676XBX    ,10024       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226609..,326YFX    ,12072       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226608..,643YXK    ,13117       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226607..,849YXK    ,13044       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226606..,159YXK    ,13058       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226605..,V50NS     ,13009       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226604..,945XTC    ,11021       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226603..,355WBG    ,08192       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226602..,426XVJ    ,11068       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226601..,348XVJ    ,11066       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226600..,827XTC    ,11022       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226599..,486XVJ    ,11067       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226598..,654XTC    ,11020       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226597..,V15SD     ,13016       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226596..,976YFN    ,12066       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226595..,GNP       ,GNP         ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226594..,514WBB    ,08068       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226593..,752YGN    ,12141       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226592..,933YFN    ,12039       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226591..,353YFX    ,12154       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226590..,GNP       ,GNP         ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226589..,916YFN    ,12048       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226588..,948WZS    ,10003       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226587..,982YFN    ,12056       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226586..,983YFN    ,12009       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226585..,921YFN    ,12032       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226584..,641YCY    ,11118       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226583..,907YFN    ,12040       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226582..,GNP       ,GNP         ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226581..,938YFN    ,12061       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226580..,929YFN    ,12001       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226579..,276YNA    ,12027       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226578..,925YFN    ,12011       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226577..,950YFN    ,12022       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226576..,930YFN    ,12074       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226575..,287YXK    ,13055       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226574..,253YXK    ,13114       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226573..,529YXK    ,13168       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226572..,V48NA     ,13008       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226571..,778YXK    ,13045       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226570..,904YFN    ,12028       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226569..,910YFN    ,12005       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
